data_lancamento,tipo,categoria,subcategoria,descricao,cliente_fornecedor,centro_custo,valor,data_vencimento,data_pagamento,status,conta,ano,mes,mes_nome,trimestre,valor_receita,valor_despesa,resultado,em_aberto,pago_recebido,atrasado,dias_para_pagamento,dias_atraso
2025-06-22,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Central,TI,677.35,2025-07-12,,Em Aberto,Conta Digital,2025,6,June,T2,0.0,677.35,-677.35,True,False,False,,0
2025-06-22,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Beta,Operacional,3439.23,2025-07-07,2025-07-05,Pago,Conta Digital,2025,6,June,T2,0.0,3439.23,-3439.23,False,True,False,-2.0,0
2025-06-22,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,RH,776.69,2025-07-22,2025-07-17,Pago,Conta Investimento,2025,6,June,T2,0.0,776.69,-776.69,False,True,False,-5.0,0
2025-06-22,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Prime,RH,1142.24,2025-07-22,2025-07-21,Pago,Conta Corrente,2025,6,June,T2,0.0,1142.24,-1142.24,False,True,False,-1.0,0
2025-06-22,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Alpha,Consultoria,10197.09,2025-07-12,2025-07-12,Recebido,Conta Digital,2025,6,June,T2,10197.09,0.0,10197.09,False,True,False,0.0,0
2025-06-23,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Consultoria,2355.9,2025-07-08,2025-07-05,Recebido,Conta Corrente,2025,6,June,T2,2355.9,0.0,2355.9,False,True,False,-3.0,0
2025-06-23,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Beta,Comercial,8922.27,2025-07-13,2025-07-10,Recebido,Conta Investimento,2025,6,June,T2,8922.27,0.0,8922.27,False,True,False,-3.0,0
2025-06-24,Receita,Serviços,Projetos,Projeto de análise,Cliente Beta,Consultoria,10211.87,2025-07-14,2025-07-11,Recebido,Conta Digital,2025,6,June,T2,10211.87,0.0,10211.87,False,True,False,-3.0,0
2025-06-25,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Financeiro,731.26,2025-07-25,2025-07-22,Pago,Conta Corrente,2025,6,June,T2,0.0,731.26,-731.26,False,True,False,-3.0,0
2025-06-25,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Central,Financeiro,8726.13,2025-08-09,2025-08-09,Pago,Conta Digital,2025,6,June,T2,0.0,8726.13,-8726.13,False,True,False,0.0,0
2025-06-26,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Digital,Operacional,585.28,2025-07-11,2025-07-10,Pago,Conta Corrente,2025,6,June,T2,0.0,585.28,-585.28,False,True,False,-1.0,0
2025-06-26,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Central,TI,943.92,2025-07-26,2025-07-25,Pago,Conta Corrente,2025,6,June,T2,0.0,943.92,-943.92,False,True,False,-1.0,0
2025-06-26,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Atlas,Administrativo,859.33,2025-07-01,,Atrasado,Conta Digital,2025,6,June,T2,0.0,859.33,-859.33,True,False,True,,0
2025-06-26,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Ômega,Projetos,7574.28,2025-08-10,2025-08-07,Recebido,Conta Corrente,2025,6,June,T2,7574.28,0.0,7574.28,False,True,False,-3.0,0
2025-06-27,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Atlas,TI,5200.75,2025-07-07,2025-07-02,Pago,Conta Digital,2025,6,June,T2,0.0,5200.75,-5200.75,False,True,False,-5.0,0
2025-06-27,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Projetos,3426.11,2025-07-27,2025-07-25,Recebido,Conta Digital,2025,6,June,T2,3426.11,0.0,3426.11,False,True,False,-2.0,0
2025-06-28,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Atlas,Administrativo,600.62,2025-07-28,2025-07-25,Pago,Conta Digital,2025,6,June,T2,0.0,600.62,-600.62,False,True,False,-3.0,0
2025-06-28,Receita,Serviços,Projetos,Projeto de análise,Cliente Delta,Consultoria,7141.81,2025-07-13,2025-07-13,Recebido,Conta Investimento,2025,6,June,T2,7141.81,0.0,7141.81,False,True,False,0.0,0
2025-06-29,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Beta,Administrativo,760.7,2025-08-13,2025-08-12,Pago,Conta Digital,2025,6,June,T2,0.0,760.7,-760.7,False,True,False,-1.0,0
2025-06-29,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Ômega,Projetos,15612.91,2025-07-29,2025-07-26,Recebido,Conta Corrente,2025,6,June,T2,15612.91,0.0,15612.91,False,True,False,-3.0,0
2025-06-29,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Delta,Projetos,8191.26,2025-07-29,2025-07-24,Recebido,Conta Digital,2025,6,June,T2,8191.26,0.0,8191.26,False,True,False,-5.0,0
2025-06-30,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Beta,Administrativo,1603.14,2025-07-30,,Atrasado,Conta Corrente,2025,6,June,T2,0.0,1603.14,-1603.14,True,False,True,,0
2025-06-30,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Beta,Financeiro,480.15,2025-07-05,2025-07-05,Pago,Conta Investimento,2025,6,June,T2,0.0,480.15,-480.15,False,True,False,0.0,0
2025-07-01,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Ômega,Comercial,12231.37,2025-07-11,2025-07-11,Recebido,Conta Corrente,2025,7,July,T3,12231.37,0.0,12231.37,False,True,False,0.0,0
2025-07-02,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Consultoria,5963.36,2025-07-22,2025-07-17,Recebido,Conta Investimento,2025,7,July,T3,5963.36,0.0,5963.36,False,True,False,-5.0,0
2025-07-03,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Ômega,Projetos,10108.68,2025-07-23,,Em Aberto,Conta Digital,2025,7,July,T3,10108.68,0.0,10108.68,True,False,False,,0
2025-07-04,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Atlas,RH,579.87,2025-08-03,2025-07-31,Pago,Conta Investimento,2025,7,July,T3,0.0,579.87,-579.87,False,True,False,-3.0,0
2025-07-05,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Prime,Financeiro,639.77,2025-07-15,,Em Aberto,Conta Investimento,2025,7,July,T3,0.0,639.77,-639.77,True,False,False,,0
2025-07-05,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,Operacional,245.15,2025-08-04,2025-07-30,Pago,Conta Investimento,2025,7,July,T3,0.0,245.15,-245.15,False,True,False,-5.0,0
2025-07-05,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Beta,Projetos,2174.43,2025-07-20,2025-07-19,Recebido,Conta Digital,2025,7,July,T3,2174.43,0.0,2174.43,False,True,False,-1.0,0
2025-07-06,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Atlas,Comercial,1444.01,2025-07-11,,Em Aberto,Conta Corrente,2025,7,July,T3,0.0,1444.01,-1444.01,True,False,False,,0
2025-07-06,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Digital,TI,3316.7,2025-09-04,,Cancelado,Conta Investimento,2025,7,July,T3,0.0,3316.7,-3316.7,False,False,False,,0
2025-07-06,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Central,Operacional,491.99,2025-08-05,,Atrasado,Conta Digital,2025,7,July,T3,0.0,491.99,-491.99,True,False,True,,0
2025-07-06,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Beta,Projetos,7042.52,2025-07-16,2025-07-13,Recebido,Conta Corrente,2025,7,July,T3,7042.52,0.0,7042.52,False,True,False,-3.0,0
2025-07-07,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Beta,Projetos,12549.63,2025-08-06,2025-08-01,Recebido,Conta Corrente,2025,7,July,T3,12549.63,0.0,12549.63,False,True,False,-5.0,0
2025-07-07,Receita,Serviços,Projetos,Projeto de implantação,Cliente Beta,Consultoria,13322.23,2025-07-12,2025-07-12,Recebido,Conta Investimento,2025,7,July,T3,13322.23,0.0,13322.23,False,True,False,0.0,0
2025-07-07,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Beta,Consultoria,11737.55,2025-08-06,2025-08-06,Recebido,Conta Corrente,2025,7,July,T3,11737.55,0.0,11737.55,False,True,False,0.0,0
2025-07-08,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Atlas,RH,16034.64,2025-08-22,2025-08-20,Pago,Conta Corrente,2025,7,July,T3,0.0,16034.64,-16034.64,False,True,False,-2.0,0
2025-07-08,Receita,Serviços,Projetos,Projeto de implantação,Cliente Beta,Projetos,15921.76,2025-08-07,2025-08-07,Recebido,Conta Investimento,2025,7,July,T3,15921.76,0.0,15921.76,False,True,False,0.0,0
2025-07-09,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Prime,TI,692.03,2025-07-19,2025-07-19,Pago,Conta Digital,2025,7,July,T3,0.0,692.03,-692.03,False,True,False,0.0,0
2025-07-09,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Atlas,RH,150.35,2025-08-08,2025-08-06,Pago,Conta Corrente,2025,7,July,T3,0.0,150.35,-150.35,False,True,False,-2.0,0
2025-07-09,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Financeiro,4518.92,2025-09-07,2025-09-04,Pago,Conta Corrente,2025,7,July,T3,0.0,4518.92,-4518.92,False,True,False,-3.0,0
2025-07-09,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Beta,Financeiro,303.79,2025-07-29,2025-07-27,Pago,Conta Digital,2025,7,July,T3,0.0,303.79,-303.79,False,True,False,-2.0,0
2025-07-09,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Beta,Comercial,7472.82,2025-07-14,2025-07-13,Pago,Conta Digital,2025,7,July,T3,0.0,7472.82,-7472.82,False,True,False,-1.0,0
2025-07-09,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Financeiro,7358.63,2025-07-19,,Atrasado,Conta Investimento,2025,7,July,T3,0.0,7358.63,-7358.63,True,False,True,,0
2025-07-10,Despesa,Operacional,Energia,Conta de energia,Fornecedor Prime,RH,227.23,2025-07-20,,Atrasado,Conta Corrente,2025,7,July,T3,0.0,227.23,-227.23,True,False,True,,0
2025-07-10,Receita,Serviços,Projetos,Projeto de melhoria de processos,Cliente Delta,Comercial,21456.06,2025-08-24,2025-08-24,Recebido,Conta Investimento,2025,7,July,T3,21456.06,0.0,21456.06,False,True,False,0.0,0
2025-07-10,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Alpha,Comercial,2260.72,2025-07-15,2025-07-10,Recebido,Conta Investimento,2025,7,July,T3,2260.72,0.0,2260.72,False,True,False,-5.0,0
2025-07-11,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Beta,Operacional,317.35,2025-07-26,2025-07-26,Pago,Conta Investimento,2025,7,July,T3,0.0,317.35,-317.35,False,True,False,0.0,0
2025-07-11,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Atlas,Financeiro,806.31,2025-07-31,,Cancelado,Conta Digital,2025,7,July,T3,0.0,806.31,-806.31,False,False,False,,0
2025-07-11,Despesa,Operacional,Energia,Conta de energia,Fornecedor Beta,Operacional,931.24,2025-07-31,2025-07-28,Pago,Conta Investimento,2025,7,July,T3,0.0,931.24,-931.24,False,True,False,-3.0,0
2025-07-11,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Atlas,Operacional,1821.93,2025-08-25,2025-08-20,Pago,Conta Investimento,2025,7,July,T3,0.0,1821.93,-1821.93,False,True,False,-5.0,0
2025-07-11,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Alpha,Projetos,8295.33,2025-08-25,,Atrasado,Conta Investimento,2025,7,July,T3,8295.33,0.0,8295.33,True,False,True,,0
2025-07-11,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Ômega,Consultoria,6955.5,2025-07-21,2025-07-19,Recebido,Conta Digital,2025,7,July,T3,6955.5,0.0,6955.5,False,True,False,-2.0,0
2025-07-13,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,RH,2792.34,2025-08-12,2025-08-10,Pago,Conta Investimento,2025,7,July,T3,0.0,2792.34,-2792.34,False,True,False,-2.0,0
2025-07-13,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Ômega,Consultoria,6532.16,2025-08-02,,Em Aberto,Conta Investimento,2025,7,July,T3,6532.16,0.0,6532.16,True,False,False,,0
2025-07-14,Despesa,Administrativa,Serviços Terceirizados,Serviços contábeis,Fornecedor Digital,TI,3616.77,2025-08-28,2025-08-27,Pago,Conta Corrente,2025,7,July,T3,0.0,3616.77,-3616.77,False,True,False,-1.0,0
2025-07-15,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Atlas,Administrativo,1380.25,2025-08-14,,Em Aberto,Conta Corrente,2025,7,July,T3,0.0,1380.25,-1380.25,True,False,False,,0
2025-07-15,Despesa,Administrativa,Serviços Terceirizados,Serviços jurídicos,Fornecedor Atlas,Financeiro,510.2,2025-07-20,,Em Aberto,Conta Digital,2025,7,July,T3,0.0,510.2,-510.2,True,False,False,,0
2025-07-16,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Central,Financeiro,1858.48,2025-08-15,2025-08-10,Pago,Conta Investimento,2025,7,July,T3,0.0,1858.48,-1858.48,False,True,False,-5.0,0
2025-07-16,Despesa,Pessoal,Benefícios,Vale alimentação,Fornecedor Atlas,Financeiro,1515.19,2025-08-15,2025-08-10,Pago,Conta Corrente,2025,7,July,T3,0.0,1515.19,-1515.19,False,True,False,-5.0,0
2025-07-17,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Prime,Administrativo,5570.59,2025-08-16,,Em Aberto,Conta Corrente,2025,7,July,T3,0.0,5570.59,-5570.59,True,False,False,,0
2025-07-17,Despesa,Operacional,Software,Licença de software,Fornecedor Digital,RH,1740.56,2025-08-31,,Em Aberto,Conta Investimento,2025,7,July,T3,0.0,1740.56,-1740.56,True,False,False,,0
2025-07-17,Receita,Serviços,Consultoria,Consultoria empresarial,Cliente Beta,Comercial,10501.88,2025-08-16,2025-08-11,Recebido,Conta Corrente,2025,7,July,T3,10501.88,0.0,10501.88,False,True,False,-5.0,0
2025-07-18,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Financeiro,1829.81,2025-07-28,2025-07-26,Pago,Conta Digital,2025,7,July,T3,0.0,1829.81,-1829.81,False,True,False,-2.0,0
2025-07-20,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Prime,TI,1494.63,2025-08-09,2025-08-09,Pago,Conta Corrente,2025,7,July,T3,0.0,1494.63,-1494.63,False,True,False,0.0,0
2025-07-20,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Central,RH,727.66,2025-08-19,2025-08-18,Pago,Conta Digital,2025,7,July,T3,0.0,727.66,-727.66,False,True,False,-1.0,0
2025-07-20,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Alpha,Projetos,35000.0,2025-07-30,,Cancelado,Conta Digital,2025,7,July,T3,35000.0,0.0,35000.0,False,False,False,,0
2025-07-21,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Digital,Administrativo,1048.86,2025-09-04,2025-09-01,Pago,Conta Investimento,2025,7,July,T3,0.0,1048.86,-1048.86,False,True,False,-3.0,0
2025-07-21,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Digital,Financeiro,727.82,2025-08-20,2025-08-19,Pago,Conta Investimento,2025,7,July,T3,0.0,727.82,-727.82,False,True,False,-1.0,0
2025-07-21,Receita,Serviços,Projetos,Projeto de implantação,Cliente Gama,Consultoria,7763.94,2025-08-10,2025-08-08,Recebido,Conta Investimento,2025,7,July,T3,7763.94,0.0,7763.94,False,True,False,-2.0,0
2025-07-22,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Central,Operacional,24856.88,2025-08-21,,Em Aberto,Conta Digital,2025,7,July,T3,0.0,24856.88,-24856.88,True,False,False,,0
2025-07-22,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Alpha,Comercial,2200.11,2025-07-27,,Cancelado,Conta Investimento,2025,7,July,T3,2200.11,0.0,2200.11,False,False,False,,0
2025-07-23,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Central,TI,1569.27,2025-09-21,2025-09-18,Pago,Conta Investimento,2025,7,July,T3,0.0,1569.27,-1569.27,False,True,False,-3.0,0
2025-07-24,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Gama,Projetos,1241.63,2025-08-23,2025-08-20,Recebido,Conta Investimento,2025,7,July,T3,1241.63,0.0,1241.63,False,True,False,-3.0,0
2025-07-25,Despesa,Operacional,Energia,Conta de energia,Fornecedor Central,Administrativo,1206.4,2025-09-23,2025-09-20,Pago,Conta Corrente,2025,7,July,T3,0.0,1206.4,-1206.4,False,True,False,-3.0,0
2025-07-25,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Gama,Projetos,3508.3,2025-08-04,,Atrasado,Conta Investimento,2025,7,July,T3,3508.3,0.0,3508.3,True,False,True,,0
2025-07-26,Despesa,Operacional,Software,Ferramenta de produtividade,Fornecedor Atlas,TI,640.93,2025-08-25,2025-08-24,Pago,Conta Investimento,2025,7,July,T3,0.0,640.93,-640.93,False,True,False,-1.0,0
2025-07-26,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Beta,Operacional,2832.04,2025-08-10,2025-08-10,Pago,Conta Investimento,2025,7,July,T3,0.0,2832.04,-2832.04,False,True,False,0.0,0
2025-07-27,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Digital,Financeiro,6236.92,2025-08-06,,Em Aberto,Conta Digital,2025,7,July,T3,0.0,6236.92,-6236.92,True,False,False,,0
2025-07-27,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Central,RH,24050.8,2025-08-26,2025-08-23,Pago,Conta Corrente,2025,7,July,T3,0.0,24050.8,-24050.8,False,True,False,-3.0,0
2025-07-27,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Central,Administrativo,20118.44,2025-08-16,,Atrasado,Conta Investimento,2025,7,July,T3,0.0,20118.44,-20118.44,True,False,True,,0
2025-07-31,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Atlas,RH,485.48,2025-08-05,2025-08-03,Pago,Conta Digital,2025,7,July,T3,0.0,485.48,-485.48,False,True,False,-2.0,0
2025-08-01,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Digital,RH,281.32,2025-08-06,2025-08-05,Pago,Conta Investimento,2025,8,August,T3,0.0,281.32,-281.32,False,True,False,-1.0,0
2025-08-01,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Prime,Financeiro,25048.75,2025-08-21,,Em Aberto,Conta Corrente,2025,8,August,T3,0.0,25048.75,-25048.75,True,False,False,,0
2025-08-02,Despesa,Impostos,Tributos,Impostos e contribuições,Fornecedor Atlas,RH,7263.17,2025-08-12,,Em Aberto,Conta Corrente,2025,8,August,T3,0.0,7263.17,-7263.17,True,False,False,,0
2025-08-03,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Beta,Consultoria,13516.9,2025-08-18,,Em Aberto,Conta Corrente,2025,8,August,T3,13516.9,0.0,13516.9,True,False,False,,0
2025-08-03,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Delta,Projetos,8722.88,2025-08-08,2025-08-07,Recebido,Conta Digital,2025,8,August,T3,8722.88,0.0,8722.88,False,True,False,-1.0,0
2025-08-03,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Delta,Projetos,3228.32,2025-08-13,,Em Aberto,Conta Corrente,2025,8,August,T3,3228.32,0.0,3228.32,True,False,False,,0
2025-08-03,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Gama,Comercial,7974.22,2025-08-13,2025-08-12,Recebido,Conta Corrente,2025,8,August,T3,7974.22,0.0,7974.22,False,True,False,-1.0,0
2025-08-03,Receita,Serviços,Projetos,Projeto de análise,Cliente Delta,Projetos,19543.06,2025-08-23,2025-08-21,Recebido,Conta Digital,2025,8,August,T3,19543.06,0.0,19543.06,False,True,False,-2.0,0
2025-08-04,Despesa,Comercial,Marketing,Publicidade digital,Fornecedor Prime,Financeiro,645.46,2025-08-19,2025-08-16,Pago,Conta Corrente,2025,8,August,T3,0.0,645.46,-645.46,False,True,False,-3.0,0
2025-08-05,Despesa,Administrativa,Material de Escritório,Material de escritório,Fornecedor Prime,Operacional,1457.8,2025-10-04,2025-10-04,Pago,Conta Investimento,2025,8,August,T3,0.0,1457.8,-1457.8,False,True,False,0.0,0
2025-08-05,Despesa,Financeira,Tarifas Bancárias,Tarifa bancária,Fornecedor Beta,Financeiro,622.01,2025-08-25,2025-08-20,Pago,Conta Investimento,2025,8,August,T3,0.0,622.01,-622.01,False,True,False,-5.0,0
2025-08-05,Despesa,Pessoal,Benefícios,Plano de benefícios,Fornecedor Atlas,RH,237.24,2025-08-10,2025-08-05,Pago,Conta Digital,2025,8,August,T3,0.0,237.24,-237.24,False,True,False,-5.0,0
2025-08-05,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Gama,Consultoria,2739.65,2025-09-19,2025-09-17,Recebido,Conta Investimento,2025,8,August,T3,2739.65,0.0,2739.65,False,True,False,-2.0,0
2025-08-05,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Delta,Projetos,10014.22,2025-08-20,,Atrasado,Conta Investimento,2025,8,August,T3,10014.22,0.0,10014.22,True,False,True,,0
2025-08-05,Receita,Serviços,Projetos,Projeto de análise,Cliente Beta,Projetos,2403.68,2025-08-15,,Atrasado,Conta Investimento,2025,8,August,T3,2403.68,0.0,2403.68,True,False,True,,0
2025-08-06,Despesa,Comercial,Marketing,Material institucional,Fornecedor Central,Financeiro,668.0,2025-08-26,2025-08-23,Pago,Conta Corrente,2025,8,August,T3,0.0,668.0,-668.0,False,True,False,-3.0,0
2025-08-06,Despesa,Operacional,Internet,Internet empresarial,Fornecedor Digital,Operacional,413.62,2025-09-20,2025-09-15,Pago,Conta Corrente,2025,8,August,T3,0.0,413.62,-413.62,False,True,False,-5.0,0
2025-08-06,Receita,Serviços,Assessoria,Assessoria mensal,Cliente Beta,Consultoria,5830.91,2025-08-16,,Cancelado,Conta Digital,2025,8,August,T3,5830.91,0.0,5830.91,False,False,False,,0
2025-08-06,Receita,Serviços,Projetos,Projeto de implantação,Cliente Ômega,Projetos,5170.63,2025-09-05,2025-09-02,Recebido,Conta Digital,2025,8,August,T3,5170.63,0.0,5170.63,False,True,False,-3.0,0
2025-08-08,Despesa,Financeira,Juros,Juros e encargos,Fornecedor Digital,RH,271.04,2025-09-07,,Atrasado,Conta Investimento,2025,8,August,T3,0.0,271.04,-271.04,True,False,True,,0
2025-08-08,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Digital,Financeiro,9066.16,2025-09-22,,Em Aberto,Conta Digital,2025,8,August,T3,0.0,9066.16,-9066.16,True,False,False,,0
2025-08-08,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Financeiro,605.42,2025-08-13,2025-08-10,Pago,Conta Investimento,2025,8,August,T3,0.0,605.42,-605.42,False,True,False,-3.0,0
2025-08-08,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Ômega,Comercial,3159.14,2025-08-13,2025-08-10,Recebido,Conta Corrente,2025,8,August,T3,3159.14,0.0,3159.14,False,True,False,-3.0,0
2025-08-08,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Delta,Projetos,17623.19,2025-10-07,,Atrasado,Conta Investimento,2025,8,August,T3,17623.19,0.0,17623.19,True,False,True,,0
2025-08-08,Receita,Serviços,Projetos,Projeto de implantação,Cliente Alpha,Projetos,9368.08,2025-09-07,,Em Aberto,Conta Digital,2025,8,August,T3,9368.08,0.0,9368.08,True,False,False,,0
2025-08-09,Despesa,Operacional,Aluguel,Aluguel do escritório,Fornecedor Central,Comercial,6387.1,2025-09-08,2025-09-07,Pago,Conta Digital,2025,8,August,T3,0.0,6387.1,-6387.1,False,True,False,-1.0,0
2025-08-10,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Beta,Financeiro,22219.54,2025-09-09,,Em Aberto,Conta Digital,2025,8,August,T3,0.0,22219.54,-22219.54,True,False,False,,0
2025-08-10,Receita,Serviços,Projetos,Projeto de implantação,Cliente Alpha,Projetos,5865.0,2025-09-09,2025-09-04,Recebido,Conta Corrente,2025,8,August,T3,5865.0,0.0,5865.0,False,True,False,-5.0,0
2025-08-10,Receita,Serviços,Assessoria,Assessoria financeira,Cliente Alpha,Projetos,5468.76,2025-08-25,2025-08-22,Recebido,Conta Investimento,2025,8,August,T3,5468.76,0.0,5468.76,False,True,False,-3.0,0
2025-08-11,Despesa,Operacional,Energia,Conta de energia,Fornecedor Atlas,Comercial,715.86,2025-08-16,,Em Aberto,Conta Corrente,2025,8,August,T3,0.0,715.86,-715.86,True,False,False,,0
2025-08-11,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Atlas,TI,24432.06,2025-09-10,2025-09-05,Pago,Conta Investimento,2025,8,August,T3,0.0,24432.06,-24432.06,False,True,False,-5.0,0
2025-08-11,Receita,Serviços,Consultoria,Consultoria financeira,Cliente Gama,Projetos,11789.81,2025-08-21,,Em Aberto,Conta Investimento,2025,8,August,T3,11789.81,0.0,11789.81,True,False,False,,0
2025-08-11,Receita,Serviços,Assessoria,Assessoria administrativa,Cliente Gama,Projetos,13147.48,2025-08-26,2025-08-21,Recebido,Conta Digital,2025,8,August,T3,13147.48,0.0,13147.48,False,True,False,-5.0,0
2025-08-12,Despesa,Administrativa,Serviços Terceirizados,Suporte técnico,Fornecedor Central,Operacional,640.21,2025-09-01,2025-09-01,Pago,Conta Investimento,2025,8,August,T3,0.0,640.21,-640.21,False,True,False,0.0,0
2025-08-12,Despesa,Pessoal,Salários,Folha de pagamento,Fornecedor Prime,TI,24507.38,2025-09-11,2025-09-11,Pago,Conta Digital,2025,8,August,T3,0.0,24507.38,-24507.38,False,True,False,0.0,0
2025-08-12,Receita,Serviços,Consultoria,Consultoria estratégica,Cliente Alpha,Consultoria,6438.25,2025-09-26,2025-09-24,Recebido,Conta Digital,2025,8,August,T3,6438.25,0.0,6438.25,False,True,False,-2.0,0
2025-08-12,Receita,Serviços,Projetos,Projeto de análise,Cliente Beta,Consultoria,7125.92,2025-09-01,,Em Aberto,Conta Investimento,2025,8,August,T3,7125.92,0.0,7125.92,True,False,False,,0
2025-08-13,Despesa,Impostos,Tributos,Tributos sobre faturamento,Fornecedor Atlas,Comercial,5623.78,2025-09-02,,Em Aberto,Conta Corrente,2025,8,August,T3,0.0,5623.78,-5623.78,True,False,False,,0
2025-08-13,Despesa,Operacional,Energia,Conta de energia,Fornecedor Digital,Comercial,272.9,2025-09-12,,Cancelado,Conta Corrente,2025,8,August,T3,0.0,272.9,-272.9,False,False,False,,0
2025-08-13,Receita,Outras Receitas,Recuperação de Créditos,Recuperação de valores,Cliente Beta,Projetos,1767.01,2025-09-12,2025-09-11,Recebido,Conta Digital,2025,8,August,T3,1767.01,0.0,1767.01,False,True,False,-1.0,0
2025-08-14,Despesa,Comercial,Marketing,Material institucional,Fornecedor Beta,Comercial,259.57,2025-08-29,2025-08-29,Pago,Conta Digital,2025,8,August,T3,0.0,259.57,-259.57,False,True,False,0.0,0
